image,split,class,spai
john-henry-twachtman_artist-s-home-in-autumn-greenwich-connecticut.jpg,test,1,0.9202713370323181
alfred-sisley_bridge-at-villeneuve-la-garenne-1872-1.jpg,test,1,0.30213791131973267
antoine-blanchard_arc-de-triomphe-5.jpg,test,1,2.2447039809812677e-17
frederick-carl-frieseke_horse-in-a-field-watercolor-1899.jpg,test,1,6.038204066422328e-16
walter-osborne_apple-gathering-quimperle-1883.jpg,test,1,9.226377005688846e-05
john-henry-twachtman_the-white-bridge-1.jpg,test,1,0.7916659712791443
henri-martin_view-of-puy-l-eveque-1.jpg,test,1,0.9999998807907104
konstantin-yuon_bathing.jpg,test,1,0.10721216350793839
leo-gausson_les-meules-pres-du-chemin-1892.jpg,test,1,0.9999985694885254
t-c-steele_the-bloom-of-the-grape-1893.jpg,test,1,1.1622041592018738e-22
fujishima-takeji_sunrise-the-sea.jpg,test,1,0.5729389190673828
cornelis-vreedenburgh_frozen-in-ship.jpg,test,1,1.9038562393269842e-10
jan-toorop_the-sea-at-katwijk-1887.jpg,test,1,2.6698393259078363e-21
charles-courtney-curran_fair-critics-1887.jpg,test,1,0.9116822481155396
chang-dai-chien_lotus-1973.jpg,test,1,0.023238498717546463
eugene-boudin_norman-beach-arcenciel.jpg,test,1,0.01446474064141512
charles-courtney-curran_the-lanterns-1910.jpg,test,1,0.9249061346054077
paul-gauguin_landscape-1885.jpg,test,1,0.060226257890462875
henri-gervex_cinq-heures-chez-paquin-1906.jpg,test,1,0.999993085861206
david-davies_old-brewery-sennybridge.jpg,test,1,0.5716071128845215
nicolae-tonitza_ecaterina-s-portrait-wife-of-the-painter.jpg,test,1,8.278886473936375e-15
t-c-steele_the-shades-1888.jpg,test,1,0.16640546917915344
vilhelm-hammershoi_the-royal-palace-church-in-copenhagen-1910.jpg,test,1,0.9997386336326599
burhan-dogancay_silifke-den-1956.jpg,test,1,1.0
jules-dupre_the-old-oak-1870.jpg,test,1,1.5736211935291067e-05
james-charles_at-montreuil-france.jpg,test,1,0.9999088048934937
paul-gauguin_watering-place-1885.jpg,test,1,0.9958974123001099
max-slevogt_the-prodigal-son.jpg,test,1,0.8658945560455322
ion-theodorescu-sion_flori-i-fructe.jpg,test,1,0.5601366758346558
thomas-eakins_compositional-study-for-william-rush-carving-his-allegorical-figure-of-the-schuylkill-river.jpg,test,1,0.0
isaac-israels_seated-woman-in-front-of-van-goghs-sunflowers.jpg,test,1,0.20961861312389374
maurice-prendergast_low-tide-nantucket.jpg,test,1,2.3759149762518997e-16
fujishima-takeji_site-of-a-fierce-battle-at-suzhou-creek-1938.jpg,test,1,0.008067243732511997
william-merritt-chase_self-portrait.jpg,test,1,1.0
childe-hassam_view-of-new-york-from-the-top-of-fort-george.jpg,test,1,4.2575565295521756e-09
fern-coppedge_new-hope-bucks-county-1935.jpg,test,1,0.9998579025268555
henri-martin_fishing-boats-at-collioure.jpg,test,1,0.9997019171714783
victor-borisov-musatov_cabbage-field-with-willows.jpg,test,1,0.9879046082496643
antoine-blanchard_rue-royal-madeleine-1.jpg,test,1,0.0
gregoire-boonzaier_table-mountain-from-district-6-1972.jpg,test,1,0.9999892711639404
francisc-sirato_the-cobza-player-from-balchik-1926.jpg,test,1,0.9999992847442627
philip-wilson-steer_walberswick-children-paddling-1891.jpg,test,1,0.9579933285713196
isaac-levitan_portrait-of-sofia-petrovna-kuvshinnikov-1894.jpg,test,1,0.08500642329454422
henry-tonks_sodales-mr-steer-and-mr-sickert.jpg,test,1,0.9945530891418457
theodor-philipsen_brakkebroen-landing-stage-on-saltholm-1881.jpg,test,1,0.03267580270767212
pierre-jacques-pelletier_vue-de-notre-dame-de-paris-depuis-les-quais.jpg,test,1,0.8315608501434326
zinaida-serebriakova_harvest-1910.jpg,test,1,0.47664788365364075
isaac-israels_two-girls-1920.jpg,test,1,1.9222670601830521e-19
filipp-malyavin_a-peasant-covering-up-her-mouth-by-coat-1894.jpg,test,1,0.7856431603431702
lois-mailou-jones_jardin-du-luxembourg-1948.jpg,test,1,0.6500629186630249
georg-pauli_model-on-the-cliff.jpg,test,1,0.9878081679344177
gregoire-boonzaier_landscape-with-trees-and-houses-1964.jpg,test,1,0.00022428632655646652
joaqu-n-sorolla_church-roncal-stairs.jpg,test,1,0.7557147145271301
edvard-munch_consolation-1894.jpg,test,1,5.972763617023702e-09
edouard-manet_portrait-of-a-lady-with-a-black-fichu-1878.jpg,test,1,3.408086530001797e-14
ethel-carrick_the-spanish-courtyard-1907.jpg,test,1,0.9989572763442993
bozoky-maria_visit-in-mamre-angels-legs.jpg,test,1,0.9383404850959778
camille-pissarro_the-cote-des-boeurs-at-l-hermitage-near-pontoise-1877.jpg,test,1,7.90919511928223e-06
eliseu-visconti_my-child-tobias-at-six-months-1910.jpg,test,1,0.9992712140083313
paul-gauguin_quarries-at-pontoise-1882.jpg,test,1,2.1967977784087545e-11
georgios-jakobides_at-the-studio-1884.jpg,test,1,7.313203558086836e-22
stefan-dimitrescu_copyist-monks-in-dur-u-1920.jpg,test,1,1.353737375654646e-20
gino-severini_paris-the-seine-the-barges-of-the-louvre.jpg,test,1,0.8098575472831726
martin-rico_riva-degli-schiavoni-venice.jpg,test,1,1.0
childe-hassam_boy-with-flower-pots.jpg,test,1,0.6426146626472473
piet-mondrian_lily.jpg,test,1,0.059165116399526596
antoine-blanchard_boulevard-de-la-madeleine-9.jpg,test,1,8.201263881346676e-06
francis-picabia_morning-effect-banks-of-the-yonne-river.jpg,test,1,2.8823083243062486e-12
john-atkinson-grimshaw_humber-dockside-hull.jpg,test,1,0.00033636001171544194
anna-ancher_living-room-with-lilac-curtins-and-blue-clematis-1913.jpg,test,1,0.9999988079071045
maurice-prendergast_sketchbook-the-boston-water-color-sketchbook-1898.jpg,test,1,0.9598459005355835
frederic-bazille_self-portrait-at-saint-saveur-1868.jpg,test,1,0.6207245588302612
henry-scott-tuke_two-boys-and-a-dog-1914.jpg,test,1,0.10334521532058716
gustave-caillebotte_portrait-of-a-man.jpg,test,1,0.04581164941191673
eugene-boudin_laundresses-2.jpg,test,1,6.19701313553378e-05
hugo-muhlig_boy-with-two-rabbits-and-birdcage.jpg,test,1,0.06994646042585373
giovanni-boldini_crossing-the-street-1875.jpg,test,1,9.073221354471985e-20
max-liebermann_birch-grow.jpg,test,1,1.4778023249562011e-08
adam-baltatu_venice-alleyways.jpg,test,1,0.6853083372116089
william-james-glackens_washington-square-1910.jpg,test,1,0.0021527523640543222
john-atkinson-grimshaw_gourock-near-the-clyde-shipping-docks.jpg,test,1,1.1159895052514912e-07
philip-wilson-steer_the-swiss-alps-at-the-earl-s-court-exhibition.jpg,test,1,3.557938543963246e-05
alfred-sisley_a-february-morning-at-moret-sur-loing-1881.jpg,test,1,0.9997443556785583
zinaida-serebriakova_orchard-1908.jpg,test,1,0.9795350432395935
claude-monet_blanche-hoschede.jpg,test,1,0.06830695271492004
frederick-carl-frieseke_through-the-vines-c1908-81x81.jpg,test,1,3.202619325293199e-07
childe-hassam_isles-of-shoals-garden-aka-the-garden-in-its-glory.jpg,test,1,0.9936872124671936
nicolae-vermont_the-muse-1900.jpg,test,1,0.05218248814344406
frederick-mccubbin_the-pioneer-1904.jpg,test,1,0.8776445388793945
gustave-caillebotte_self-portrait-with-an-easel.jpg,test,1,0.4260668456554413
hugo-muhlig_hunter-in-the-snow.jpg,test,1,0.005737961735576391
arturo-michelena_bolivar-en-el-paso-de-los-andes.jpg,test,1,7.245200971266398e-22
robert-lewis-reid_on-the-terrace.jpg,test,1,1.1715135769918561e-05
theodore-robinson_in-the-grove-1888.jpg,test,1,1.3956408110971097e-05
octav-angheluta_striped-skirt.jpg,test,1,0.0005703021306544542
maurice-braun_rocks-in-a-stream-1920.jpg,test,1,1.0
pericles-pantazis_little-shepherd-girl.jpg,test,1,0.49632105231285095
robert-harris_the-countess-of-minto-1903.jpg,test,1,2.1555295006692177e-06
harriet-backer_the-mountain-einundfjell-1897.jpg,test,1,8.762958185165562e-20
maxime-maufra_fishermen-on-the-banks-of-the-loire-1889.jpg,test,1,0.996526300907135
nikolay-bogdanov-belsky_by-the-campfire.jpg,test,1,3.005628241226077e-05
camille-pissarro_the-seine-viewed-from-the-pont-neuf-winter-1902.jpg,test,1,0.4722388982772827
john-henry-twachtman_the-christmas-tree.jpg,test,1,2.2666990844300017e-05
john-singer-sargent_the-hermit-1908.jpg,test,1,7.935230299455434e-14
stefan-dimitrescu_you-wish-1907.jpg,test,1,0.6747798919677734
gustave-caillebotte_rue-halevy-seen-from-the-sixth-floor.jpg,test,1,0.03373527154326439
pierre-auguste-renoir_portrait-of-a-young-girl-1895.jpg,test,1,0.7267779111862183
ernest-lawson_may-in-the-mountains-1919.jpg,test,1,0.7419085502624512
theodor-philipsen_long-shadows-cattle-on-the-island-of-saltholm-1890.jpg,test,1,2.095831951010041e-05
arkhip-kuindzhi_autumn-fog.jpg,test,1,0.023914583027362823
alfred-sisley_sunset-at-moret-1877.jpg,test,1,0.9576007127761841
robert-harris_self-portrait-1908.jpg,test,1,0.0018258962081745267
nicolae-darascu_vase-with-peonies-1925.jpg,test,1,7.285351877328594e-09
alfredo-andersen_landscape-with-a-canoe-in-the-border-1922.jpg,test,1,0.998295247554779
edgar-degas_the-rehearsal.jpg,test,1,1.4297644668204157e-07
francisc-sirato_woman-from-bucovina.jpg,test,1,0.6266406774520874
walter-sickert_the-notre-dame-des-champs.jpg,test,1,9.594417482716722e-10
stefan-popescu_beginning-of-autumn.jpg,test,1,0.9999994039535522
anders-zorn_red-stockings-1887.jpg,test,1,0.00020743916684295982
emil-carlsen_portrait-of-dines.jpg,test,1,0.9989129304885864
joaqu-n-sorolla_the-fountain-in-the-alc--C3--A1zof-seville-1908.jpg,test,1,0.9978127479553223
childe-hassam_the-boid-de-boulogne.jpg,test,1,8.076216291841908e-17
clarence-gagnon_tinzen-oberhalbstein-switzerland-1926.jpg,test,1,1.0
francisco-oller_el-molino-1875.jpg,test,1,2.250478064524941e-05
isaac-levitan_autumn-forest-1899.jpg,test,1,0.7325737476348877
gustave-caillebotte_park-in-the-snow.jpg,test,1,2.3745075350412037e-11
louise-abbema_charles-gounod.jpg,test,1,1.6595417262621481e-09
edgar-degas_jockeys-in-the-rain-1886.jpg,test,1,0.0019335641991347075
john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,test,1,0.999956488609314
henri-de-toulouse-lautrec_portrait-of-a-young-woman.jpg,test,1,0.6349717378616333
walter-battiss_an-arabian-city.jpg,test,1,1.5407894693453272e-07
gustave-caillebotte_a-balcony-in-paris-1881.jpg,test,1,0.9535595178604126
maurice-braun_seascape-1928.jpg,test,1,2.103099639222362e-22
william-merritt-chase_the-bayberry-bush.jpg,test,1,0.9148284196853638
rupert-bunny_waterfront-bandol-1929.jpg,test,1,0.9999998807907104
zinaida-serebriakova_cabbage-village-neskuchnoye-1909.jpg,test,1,0.9999101161956787
nathaniel-hone-the-younger_an-italian-village-by-the-sea.jpg,test,1,0.9936702251434326
maxime-maufra_bridge-over-the-loire-1892.jpg,test,1,0.9999936819076538
walter-battiss_marcello-samos.jpg,test,1,0.00021939560247119516
nicolae-grigorescu_andreescu-at-barbizon-1880.jpg,test,1,0.0056535410694777966
ilya-mashkov_september-morning-in-artek-soloviev-and-artekovtsy-1929.jpg,test,1,0.6614102721214294
maximilien-luce_the-large-garden-in-montrouge-1876.jpg,test,1,0.006674963980913162
federico-zandomeneghi_the-conversation-1895.jpg,test,1,0.9999998807907104
mary-cassatt_sketch-of-reine-and-child.jpg,test,1,0.6374599933624268
henry-herbert-la-thangue_ancient-proven-al-road-1920.jpg,test,1,0.30751705169677734
john-singer-sargent_flotsam-and-jetsam-1908.jpg,test,1,0.0
claude-monet_gennevilliers-plain-1877.jpg,test,1,2.5156856509056524e-07
henri-martin_view-of-salute-in-venice.jpg,test,1,1.0
philip-wilson-steer_ludlow-walks.jpg,test,1,4.198028628107056e-17
edmund-charles-tarbell_in-a-garden-1890.jpg,test,1,0.09891123324632645
akseli-gallen-kallela_parisienne-1888.jpg,test,1,1.0693950065754354e-11
georges-seurat_a-canoes-1885.jpg,test,1,0.00042115914402529597
piet-mondrian_alberi-1908.jpg,test,1,0.0529322475194931
camille-pissarro_suicide-of-an-abandoned-woman.jpg,test,1,4.374236126862941e-28
firmin-baes_sweet-dreams.jpg,test,1,1.2772245554515393e-06
joseph-decamp_la-penserosa-1908.jpg,test,1,0.9999567270278931
eliseu-visconti_dorso-de-mulher.jpg,test,1,0.7189152240753174
cornelis-vreedenburgh_view-from-a-room-in-st-tropez.jpg,test,1,4.705715945522505e-31
fern-coppedge_january-sunshine.jpg,test,1,0.07378552854061127
emil-carlsen_the-french-fan-1922.jpg,test,1,0.47452396154403687
robert-julian-onderdonk_buffalo-hunt.jpg,test,1,0.1636112779378891
winston-churchill_lake-at-blenheim.jpg,test,1,6.341213104740966e-20
zinaida-serebriakova_in-the-studio-braz-france-1906.jpg,test,1,0.9491548538208008
auguste-herbin_green-landscape-1901.jpg,test,1,0.2823626399040222
jozef-pankiewicz_portret-pani-p-1901.jpg,test,1,0.051081858575344086
john-singer-sargent_grand-canal-venice-1907.jpg,test,1,1.5529079216113073e-13
albert-julius-olsson_seascape-evening.jpg,test,1,0.965495228767395
pierre-auguste-renoir_geraniums-and-cats-1881.jpg,test,1,0.9999998807907104
mikhail-nesterov_a-firtree-1890.jpg,test,1,0.03081444837152958
antonio-de-la-gandara_volupte.jpg,test,1,0.6707565784454346
arthur-streeton_princess-burke-wills-1889.jpg,test,1,1.0
childe-hassam_garden-by-the-sea-isles-of-shoals.jpg,test,1,0.9991471767425537
santiago-rusinol_moulin-de-la-galette-1891.jpg,test,1,0.9999867677688599
ilya-mashkov_sunbathing-in-the-crimea.jpg,test,1,0.7874491810798645
tom-roberts_the-old-barracks-at-collendina-1891.jpg,test,1,0.9999991655349731
galileo-chini_il-mio-cortile-a-bangkokg-1911.jpg,test,1,0.9990379810333252
edward-henry-potthast_boating-in-central-park-1905.jpg,test,1,0.9999630451202393
jan-toorop_selfportrait-1883.jpg,test,1,0.9977343082427979
maxime-maufra_the-marais-salant.jpg,test,1,1.8009247522085547e-12
valentin-serov_portrait-of-helena-ivanovna-roerich-1909.jpg,test,1,5.046295326049943e-11
lilla-cabot-perry_in-the-studio.jpg,test,1,0.9903694987297058
maurice-boitel_portrait-d-une-am-ricaine.jpg,test,1,0.9999980926513672
georges-lemmen_madame-georges-lemmen.jpg,test,1,1.0
henrique-pousao_senhora-vestida-de-negro-1882.jpg,test,1,0.005366402678191662
eugene-boudin_the-bridge-over-the-toques-at-deauville-1895.jpg,test,1,0.014248407445847988
paul-signac_still-life-with-a-book-1883.jpg,test,1,1.0171233855160722e-09
theo-van-rysselberghe_encampment-near-a-moroccan-village.jpg,test,1,0.45362982153892517
gustave-caillebotte_the-yerres-effect-of-ligh.jpg,test,1,0.9982238411903381
kazimir-malevich_sisters-1910.jpg,test,1,8.807812992017716e-05
albert-julius-olsson_silver-moonlight-st-ives-bay.jpg,test,1,0.02177317626774311
t-c-steele_canal-schlessheim-1884.jpg,test,1,0.6964422464370728
mikhail-nesterov_pentecost-1881.jpg,test,1,0.9964861869812012
pierre-emmanuel-damoye_farm-workers-1880.jpg,test,1,1.9260256584052726e-11
rudolf-schweitzer-cumpana_interior-r-nesc-1919.jpg,test,1,0.5353371500968933
eva-gonzales_women-in-white.jpg,test,1,0.0013077197363600135
gustave-caillebotte_view-of-the-seine-in-the-direction-of-the-pont-de-bezons.jpg,test,1,0.00021253808517940342
isaac-levitan_at-the-lake-fishermen.jpg,test,1,0.07568640261888504
ilya-repin_sleeping-cossack-1914.jpg,test,1,0.002465750090777874
willard-metcalf_flying-shadows.jpg,test,1,0.9662032127380371
vilhelms-purvitis_melting-snow-1910.jpg,test,1,0.07102801650762558
robert-lewis-reid_enigma-1923.jpg,test,1,0.02469475008547306
mary-cassatt_margot-wearing-a-bonnet.jpg,test,1,1.0244737495668232e-05
frederic-bazille_soup-bowl-covers.jpg,test,1,0.3430730402469635
lilla-cabot-perry_mountain-village-japan-1901.jpg,test,1,0.5481783151626587
mary-cassatt_heads-of-leontine-and-a-friend.jpg,test,1,0.0009323001140728593
marianne-stokes_hay-time-in-transylvania-1909.jpg,test,1,0.9929577112197876
burhan-dogancay_old-ankara-1958.jpg,test,1,0.0009629173437133431
edgar-degas_beach-at-ebbe-1870.jpg,test,1,0.22940890491008759
giuseppe-de-nittis_face.jpg,test,1,0.558907151222229
theodor-pallady_still-life-with-peonies-and-clock.jpg,test,1,1.0
john-henry-twachtman_snow-scene-2.jpg,test,1,6.712563282995632e-10
mihaly-munkacsy_landscape-with-river-1880.jpg,test,1,0.24059876799583435
victor-borisov-musatov_spring-scene.jpg,test,1,0.1342935711145401
childe-hassam_duck-island.jpg,test,1,2.5934539151454648e-17
sever-burada_balchik.jpg,test,1,0.5088486671447754
robert-spencer_tohicken-valley-point-pleasant-pennsylvania-1910.jpg,test,1,0.9263541102409363
mary-cassatt_sara-with-her-dog.jpg,test,1,0.7399613857269287
benito-quinquela-martin_bateaux-de-p-che-1963.jpg,test,1,1.0
tom-roberts_an-australian-native-1888.jpg,test,1,0.0572042316198349
maurice-prendergast_sketch-figures-on-beach-also-known-as-early-beach.jpg,test,1,4.152456497785973e-19
peder-severin-kroyer_interior-with-the-artist-s-wife-marie-kr-yer-1889.jpg,test,1,0.019983157515525818
oleksandr-murashko_woman-with-flowers-1919.jpg,test,1,0.9957538843154907
kmetty-janos_still-life-with-apples-and-sunflowers.jpg,test,1,1.0
alfred-stevens_elegant-on-the-boulevards.jpg,test,1,0.10429371148347855
honore-daumier_the-rescue.jpg,test,1,6.475621150414668e-10
raoul-dufy_parisian-bridge-1922.jpg,test,1,0.0002822148089762777
frits-thaulow_cottage-by-a-stream.jpg,test,1,0.0002072395000141114
albert-aublet_autour-dune-partition-1888.jpg,test,1,3.733675612238585e-06
vilhelms-purvitis_autumn-sun-1909.jpg,test,1,1.0
georg-pauli_the-reading-light-1884.jpg,test,1,0.020659618079662323
max-liebermann_children-bathing-in-the-sea-1899.jpg,test,1,1.7216975067846363e-10
max-slevogt_unter-den-linden.jpg,test,1,0.9999556541442871
pericles-pantazis_girl.jpg,test,1,0.0466405525803566
antoine-blanchard_porte-st-denis-8.jpg,test,1,7.304456527005871e-20
jozef-mehoffer_portrait-of-wanda-strazynska-1894.jpg,test,1,0.9994971752166748
henry-herbert-la-thangue_the-young-farmhand-1885.jpg,test,1,0.000896817073225975
raimundo-madrazo_portrait-of-lady-in-blue-1905.jpg,test,1,0.7457528114318848
hoca-ali-riza_yemi-ler.jpg,test,1,3.945585831388598e-06
anna-ancher_a-blind-woman-in-her-room-1883.jpg,test,1,0.9086515307426453
auguste-rodin_madame-fenaille-1898.jpg,test,1,0.943863034248352
sarah-purser_seated-nude-with-her-head-thrown-back-kathleen-kearney-1923.jpg,test,1,0.38300424814224243
henry-herbert-la-thangue_the-boat-builder-s-yard-cancale-brittany-1881.jpg,test,1,4.3215622053116576e-12
henri-de-toulouse-lautrec_horse-fighting-his-groom-1881.jpg,test,1,5.157583871095994e-08
fern-coppedge_bucks-county-scene.jpg,test,1,0.9999983310699463
claude-monet_port-d-amount-etretat.jpg,test,1,0.8628547191619873
edward-e-simmons_communion-day.jpg,test,1,6.520792084074856e-08
marjorie-acker-phillips_orchard-on-phillips-estate.jpg,test,1,0.9573298096656799
ipolit-strambu_reading-in-the-garden-1910.jpg,test,1,3.3802805319282925e-06
henry-herbert-la-thangue_the-last-furro-1895.jpg,test,1,7.79117944805124e-18
rudolf-schweitzer-cumpana_t-rg-la-sighi-oara-1930.jpg,test,1,0.18718309700489044
ernest-lawson_spring-morning-1913-0.jpg,test,1,2.2280144309355654e-12
victor-borisov-musatov_in-the-light-of-the-setting-sun-1904.jpg,test,1,0.9996296167373657
algernon-talmage_coast-scene-with-cliffs.jpg,test,1,0.02668224833905697
claude-monet_strada-romada-in-bordighera.jpg,test,1,0.3116125166416168
pierre-auguste-renoir_breakfast-at-berneval-1898.jpg,test,1,0.9980473518371582
henri-martin_view-of-the-labastide-du-vert-below-to-marquayrol.jpg,test,1,1.0
willard-metcalf_painting-my-wife-and-daughter.jpg,test,1,8.066892041824758e-05
clarence-gagnon_a-laurentian-homestead-1923.jpg,test,1,0.03832782432436943
harriet-backer_landscape-from-foldalen-1894.jpg,test,1,0.932643711566925
t-c-steele_the-clam-diggers.jpg,test,1,3.52045135514345e-05
vytautas-kairiukstis_sedincios-moters-aktas.jpg,test,1,1.7668169505213882e-07
edward-e-simmons_dressing-1893.jpg,test,1,0.895495593547821
frederic-remington_the-smoke-signal-1905.jpg,test,1,0.3228204846382141
henry-herbert-la-thangue_the-aqueduct.jpg,test,1,0.12255724519491196
t-c-steele_pleasant-run-1887.jpg,test,1,1.0267672239719015e-33
wassily-kandinsky_odessa-port-1898.jpg,test,1,4.114744545091753e-09
valentin-serov_portrait-of-sofia-mikhailovna-botkina-1899.jpg,test,1,0.9999972581863403
childe-hassam_the-south-gorge-appledore-isles-of-shoals.jpg,test,1,0.9999998807907104
pierre-auguste-renoir_roses-in-a-blue-vase-1.jpg,test,1,0.9999996423721313
walter-sickert_woman-washing-her-hair-1906.jpg,test,1,1.0
hoca-ali-riza_unknown-title-5.jpg,test,1,5.173537293012842e-11
camil-ressu_crickets-resting.jpg,test,1,0.24907109141349792
robert-spencer_the-evangelist-1919.jpg,test,1,1.833218993851915e-05
william-james-glackens_lenna-the-artist-s-daughter-in-a-chinese-costume-1918.jpg,test,1,0.9910675883293152
robert-lewis-reid_the-pink-cape.jpg,test,1,0.9999998807907104
nikolay-bogdanov-belsky_skating-from-mountain.jpg,test,1,0.56109219789505
grant-wood_grandmother-s-house-inhabit-a-forest-1926.jpg,test,1,0.9999997615814209
richard-jack_colin-mcalpin.jpg,test,1,0.08373067528009415
albert-aublet_lheure-du-bain-au-treport.jpg,test,1,0.5740994811058044
jessie-willcox-smith_the-daisy-wreath-1907.jpg,test,1,0.21591722965240479
william-james-glackens_the-artist-s-wife-and-son-1911.jpg,test,1,0.9986419081687927
albert-julius-olsson_storm-cloud.jpg,test,1,0.2369755655527115
george-pemba_lesotho-landscape-1944.jpg,test,1,0.9852865934371948
henry-herbert-la-thangue_ligurian-bridle-path-1920.jpg,test,1,0.013949314132332802
childe-hassam_adams-and-st-helen-s-early-morning.jpg,test,1,0.26716771721839905
ludovic-alleaume_after-the-bath.jpg,test,1,0.9824322462081909
martin-rico_vista-de-zarzalejo-con-la-iglesia-de-san-pedro-apostol-1858.jpg,test,1,0.9999932050704956
konstantinos-volanakis_in-the-garden.jpg,test,1,0.9949206709861755
maynard-dixon_prairie-shower-1927.jpg,test,1,0.9910826683044434
james-charles_a-man-scything-in-an-orchard.jpg,test,1,1.1185588846274186e-05
adam-baltatu_the-needlewoman.jpg,test,1,0.6986483335494995
pierre-emmanuel-damoye_banks-of-the-river.jpg,test,1,1.1763070517645247e-08
hoca-ali-riza_k-zkulesi-maiden-s-tower-1904.jpg,test,1,1.0
isaac-israels_woman-in-interior.jpg,test,1,0.9999039173126221
camille-pissarro_flowering-plum-tree-eragny-1894.jpg,test,1,8.798578346613795e-05
arkhip-kuindzhi_red-sunset-1.jpg,test,1,0.0020682623144239187
medi-wechsler-dinu_portrait-of-mamut.jpg,test,1,0.9861862659454346
nikolay-bogdanov-belsky_shepherd-girl.jpg,test,1,2.3625436553836665e-27
nicolae-vermont_in-front-of-the-easel-1910.jpg,test,1,0.9999998807907104
ferdynand-ruszczyc_krajobraz.jpg,test,1,0.1479848474264145
konstantin-yuon_winter-landscape-with-horse-drawn-sleigh-1915.jpg,test,1,0.031903743743896484
theophrastos-triantafyllidis_seated-nude.jpg,test,1,0.6261214017868042
samuel-mutzner_vedut-vene-ian.jpg,test,1,0.9999997615814209
robert-delaunay_in-the-garden.jpg,test,1,2.9376495902511124e-08
andre-dunoyer-de-segonzac_le-pont-des-arts-paris.jpg,test,1,0.8341988921165466
william-merritt-chase_girl-with-tambourine.jpg,test,1,0.37922242283821106
alfred-sisley_the-fields-1874.jpg,test,1,2.1887971965622484e-22
john-atkinson-grimshaw_hampstead.jpg,test,1,0.9428611993789673
konstantin-korovin_portrait-of-an-officer-1916.jpg,test,1,0.019590960815548897
t-c-steele_a-bleak-day-1888.jpg,test,1,0.3842391073703766
henri-de-toulouse-lautrec_tethered-horse.jpg,test,1,3.6314445374385773e-12
julian-ashton_back-of-old-house-clyde-st-miller-s-point-1895.jpg,test,1,0.9999840259552002
william-merritt-chase_in-the-studio-1.jpg,test,1,4.504665776039474e-05
robert-harris_brackley-beach-1907.jpg,test,1,1.8148659467373638e-31
giovanni-boldini_the-last-look-in-the-mirror.jpg,test,1,1.0858053155594983e-21
hugo-muhlig_field-landscape-with-shepherd-boy-dog-and-flock-of-sheep.jpg,test,1,8.791164873400703e-05
paul-albert-besnard_carmen-1885.jpg,test,1,4.7569825784126294e-20
eugene-boudin_beach-scene-at-trouville-1.jpg,test,1,1.5751699606125502e-33
francisco-oller_esbo-o-para-o-vel-rio-boceto-para-el-velorio-sketch-for-the-wake-1893.jpg,test,1,1.0
giuseppe-de-nittis_the-nannys.jpg,test,1,1.0
pierre-auguste-renoir_cagnes-landscape.jpg,test,1,0.9978737831115723
julian-ashton_circular-quay-sydney-1888.jpg,test,1,1.2226554702010617e-07
james-tissot_girl-with-a-fan.jpg,test,1,0.0796063020825386
julian-ashton_shoalhaven-river-junction-with-broughton-creek-new-south-wales-1891.jpg,test,1,0.996797502040863
petro-kholodny-elder_poppies-1919.jpg,test,1,0.7338261008262634
maxime-maufra_the-marne-at-lagny.jpg,test,1,1.2958250995781099e-30
konstantin-yuon_the-sunset-on-volga-nizhny-novgorod-1911.jpg,test,1,1.0
tom-roberts_storm-at-sea-1907.jpg,test,1,1.474622955933952e-20
eliseu-visconti_jardim-de-luxemburgo-1905.jpg,test,1,0.9295212626457214
frantisek-kupka_the-tree-1906.jpg,test,1,0.01870407536625862
tom-roberts_coming-south-1886.jpg,test,1,1.1450880492702709e-06
tom-roberts_country-road-makers-1923.jpg,test,1,3.804010231811539e-11
childe-hassam_looking-into-beryl-pool.jpg,test,1,0.3691140413284302
goldstein-grigoriy_nostalgia.jpg,test,1,0.6181332468986511
hugo-muhlig_forest-section-1887.jpg,test,1,4.3922453652430413e-20
matej-sternen_na-trgu.jpg,test,1,1.3713290059058636e-08
frederic-remington_the-right-of-the-road-1900.jpg,test,1,2.6749419588299012e-17
adam-baltatu_winter-landscape-1.jpg,test,1,0.9240091443061829
frederic-remington_radisson-and-groseilliers-1905.jpg,test,1,0.9979525804519653
marianne-stokes_segesvak-schafsburg-1909.jpg,test,1,0.9995410442352295
maurice-prendergast_treport-beach-also-known-as-a-very-sunny-day-treport-1892.jpg,test,1,5.651895813176021e-22
tom-roberts_a-mountain-muster-1897.jpg,test,1,0.5543972253799438
valentin-serov_at-the-ferry-1905.jpg,test,1,8.460899878257695e-16
walter-osborne_in-a-dublin-park-light-and-shade-1895.jpg,test,1,0.00011897603690158576
john-henry-twachtman_the-brook-greenwich-connecticut.jpg,test,1,3.314911509733065e-07
henry-scott-tuke_man-looking-through-a-telescope.jpg,test,1,0.005132028833031654
frits-thaulow_seine.jpg,test,1,1.5558417771899258e-06
jean-beraud_a-windy-day-on-the-pont-des-arts-1880.jpg,test,1,0.9400908946990967
auguste-herbin_the-coast-at-haute-isle-1906.jpg,test,1,0.9987649917602539
joseph-decamp_the-kreutzer-sonata-violinist-ii-1914.jpg,test,1,0.3239974081516266
johan-jongkind_wind-mill-at-antwerp-1866.jpg,test,1,0.24417947232723236
paul-albert-besnard_intimacy-1889.jpg,test,1,0.9999997615814209
